RMS,MAV,WL,target
549.697583976509,549.6952026468156,1042.0,rest
550.0643116020735,550.0612076095947,895.0,rest
549.7017365561711,549.6989247311828,875.0,rest
549.824234641556,549.8213399503722,885.0,rest
550.7132378162323,550.7105045492142,911.0,rest
549.9212970984861,549.9185277088503,898.0,rest
550.6515844831434,550.6488833746898,863.0,rest
549.2046441066882,549.2018196856907,877.0,rest
550.5194681966511,550.5169561621175,910.0,rest
549.7673250226236,549.7642679900745,907.0,rest
550.0575851499332,550.0550041356493,992.0,rest
549.4273957428054,549.424317617866,922.0,rest
551.7476917050966,551.7452440033085,818.0,rest
548.8539153066092,548.8511166253102,829.0,rest
550.0509740270645,550.0475599669148,888.0,rest
549.720305978981,549.7167080231596,867.0,rest
549.6650502749802,549.6617038875104,756.0,rest
550.4766950665709,550.4735318444996,856.0,rest
549.6288032299166,549.6261373035567,838.0,rest
549.9577395599614,549.9545078577337,920.0,rest
549.9757232028426,549.9727047146401,783.0,rest
549.7392242147166,549.7357320099255,849.0,rest
549.3362989221467,549.333746898263,764.0,rest
549.94049794687,549.9367245657568,864.0,rest
550.2502945780304,550.2477253928867,858.0,rest
549.4397729529271,549.4354838709677,740.0,rest
550.704439846067,550.7018196856907,931.0,rest
550.7653513894548,550.7617866004963,858.0,rest
549.0488478300966,549.0459057071961,780.0,rest
549.9385254011853,549.9358974358975,939.0,rest
550.4664121315931,550.463606286187,916.0,rest
549.9886723399248,549.9855252274607,878.0,rest
550.5370394846286,550.533912324235,890.0,rest
549.9532663053596,549.9507857733664,938.0,rest
550.219549758377,550.21629445823,877.0,rest
550.2425794094843,550.2394540942928,903.0,rest
550.005224428153,550.0024813895782,881.0,rest
550.1723502422223,550.1699751861042,909.0,rest
550.1101175575723,550.1075268817204,980.0,rest
549.8442816632271,549.8416046319272,1012.0,rest
549.8123489943636,549.8093465674111,890.0,rest
551.2041304117388,551.2018196856907,931.0,rest
549.303773561858,549.3006617038875,791.0,rest
549.8441741058828,549.8416046319272,963.0,rest
550.3018966161709,550.2990074441688,882.0,rest
550.6486899424336,550.6464019851117,997.0,rest
549.9673499595275,549.963606286187,855.0,rest
549.9328867241387,549.9301075268817,949.0,rest
550.5930718500105,550.5901571546733,956.0,rest
550.8566450759378,550.854011579818,873.0,rest
549.196909354016,549.1939619520265,808.0,rest
549.5327265369671,549.5301902398677,951.0,rest
549.9238265921595,549.9214226633582,963.0,rest
550.8671196759848,550.86476426799,879.0,rest
549.3665131374717,549.3639371381307,873.0,rest
550.7797544232609,550.7770885028949,929.0,rest
549.6083619543923,549.6054590570719,858.0,rest
549.175793447946,549.1720430107526,798.0,rest
550.49517937442,550.4917287014061,987.0,rest
550.1710753563922,550.1683209263855,955.0,rest
549.8358928793467,549.7233250620347,1176.0,rest
549.5536364526179,549.5492142266336,803.0,rest
549.9521777840891,549.9487179487179,885.0,rest
549.7952269375166,549.7923904052936,961.0,rest
548.9607065356311,548.958229942101,836.0,rest
550.1098566878662,550.106699751861,891.0,rest
549.796312760669,549.7928039702233,915.0,rest
550.4387117874643,550.4354838709677,867.0,rest
549.4828872145197,549.479735318445,734.0,rest
549.9877553340344,549.985111662531,929.0,rest
549.6165269679346,549.6129032258065,740.0,rest
550.3685245546958,550.3655913978495,1006.0,rest
549.4458058338303,549.4421009098428,847.0,rest
550.0368534160217,550.033912324235,884.0,rest
550.2185267805623,550.2154673283706,910.0,rest
550.0702677122342,550.0669975186104,867.0,rest
551.0009693623174,550.9987593052109,950.0,rest
549.4693631666157,549.4669148056245,892.0,rest
549.6212520256531,549.6182795698925,923.0,rest
549.2583472373684,549.2547559966915,753.0,rest
550.5284813409535,550.5244003308519,932.0,rest
549.2324428339726,549.2299421009099,899.0,rest
549.8035892624949,549.8006617038875,889.0,rest
549.700539951371,549.6968569065343,781.0,rest
550.0792641582725,550.0760959470637,930.0,rest
550.6603269701974,550.6575682382133,881.0,rest
549.96535607862,549.9623655913979,949.0,rest
549.9657704214288,549.9631927212572,1011.0,rest
549.8602119522488,549.8573200992556,889.0,rest
549.8673736626798,549.8639371381307,944.0,rest
549.7493044713648,549.7460711331679,848.0,rest
549.9913007808913,549.9875930521092,789.0,rest
550.4304624218685,550.4276261373036,993.0,rest
550.1049516377553,550.1021505376344,900.0,rest
549.7292957391658,549.7262200165426,905.0,rest
550.1687281605734,550.166253101737,927.0,rest
549.9448021027215,549.9421009098428,818.0,rest
550.0483413600297,550.044665012407,881.0,rest
550.3556339507572,550.3527708850289,958.0,rest
549.5594739285416,549.5558312655087,889.0,rest
549.1697606131255,549.1670802315964,836.0,rest
550.2627607540074,550.2597187758478,922.0,rest
549.8412531261831,549.83788254756,880.0,rest
550.1976545361421,550.1943755169561,938.0,rest
550.2553193381088,550.2522746071133,933.0,rest
550.1752536784369,550.1720430107526,864.0,rest
549.4693417157368,549.4665012406948,891.0,rest
550.6648579429836,550.6625310173697,940.0,rest
549.9961154836882,549.9933829611249,870.0,rest
549.8851579478649,549.8821339950372,869.0,rest
549.7453060932369,549.741935483871,818.0,rest
550.1375999015843,550.1348221670802,895.0,rest
549.7339713042621,549.7311827956989,912.0,rest
550.4783636682118,550.4760132340778,924.0,rest
549.895314497709,549.8924731182796,865.0,rest
549.6527548836623,549.6505376344086,828.0,rest
550.4582413173983,550.4549214226633,908.0,rest
550.0183777665009,550.0157154673284,967.0,rest
549.5692226083797,549.5661703887511,915.0,rest
549.9282500759498,549.9255583126551,932.0,rest
549.9050820419676,549.9019851116625,837.0,rest
550.0734972322517,550.0707196029776,943.0,rest
550.4519490579271,550.4491315136477,865.0,rest
549.0044991009502,549.0020678246485,810.0,rest
550.4561327610883,550.4528535980149,938.0,rest
548.8964901568731,548.8937138130686,773.0,rest
550.3092705175292,550.3064516129032,918.0,rest
550.327719492684,550.3250620347394,1011.0,rest
548.9486202512628,548.9466501240695,772.0,rest
550.4094107458117,550.4069478908189,842.0,rest
550.5735324552012,550.5711331679073,938.0,rest
550.4512672356412,550.4487179487179,952.0,rest
549.7371347171429,549.7344913151364,872.0,rest
550.1559760785012,550.1530190239868,959.0,rest
549.4031000420499,549.3999172870141,919.0,rest
550.4301814175751,550.4276261373036,883.0,rest
550.0093540072303,550.0057899090157,844.0,rest
549.0421522490204,549.039288668321,827.0,rest
549.8206858608507,549.8180314309346,900.0,rest
550.0195661607286,550.016129032258,869.0,rest
550.3346278827233,550.3316790736145,882.0,rest
550.2563272158037,550.2531017369727,907.0,rest
550.0619361321707,550.0591397849462,963.0,rest
549.593288980112,549.590570719603,930.0,rest
550.123460088688,550.1207609594707,900.0,rest
549.740795376248,549.737799834574,882.0,rest
550.0981971140748,550.0951199338297,856.0,rest
548.7464890674513,548.7440033085194,801.0,rest
550.6758540150482,550.6736972704715,983.0,rest
549.9337538117408,549.9309346567411,886.0,rest
549.9837165797684,549.9809760132341,920.0,rest
550.3372862333545,550.3345740281225,975.0,rest
549.7674325950028,549.7650951199338,912.0,rest
550.4021369934422,550.3990901571547,898.0,rest
550.1281913170061,550.1253101736972,970.0,rest
550.7275719997992,550.7253928866832,1003.0,rest
549.9646345498801,549.9619520264681,980.0,rest
550.0260671317318,550.0227460711332,836.0,rest
549.535186701146,549.5326716294459,883.0,rest
550.3994658066973,550.3966087675765,1001.0,rest
550.0962882854624,550.0934656741108,1009.0,rest
549.3211416903806,549.3180314309346,867.0,rest
549.8699669580512,549.8672456575682,916.0,rest
550.1158055389084,550.1133167907361,1053.0,rest
550.2310515510592,550.2282878411911,903.0,rest
549.0215445021656,549.0186104218362,827.0,rest
549.6687907912295,549.666253101737,888.0,rest
550.7406896886617,550.7373862696444,797.0,rest
549.3768083790767,549.3738626964433,806.0,rest
549.8098208683093,549.8060380479735,878.0,rest
550.7336853915687,550.7311827956989,879.0,rest
549.2131893700281,549.210918114144,832.0,rest
549.9784220144959,549.9751861042183,899.0,rest
550.4368056423824,550.4338296112489,885.0,rest
549.947343520415,549.9433416046319,1000.0,rest
549.7588068031,549.7555831265508,957.0,rest
550.2775335566027,550.2746071133168,956.0,rest
550.2412295257192,550.2386269644334,1046.0,rest
549.426189884216,549.4234904880066,912.0,rest
549.7697028938722,549.7667493796527,957.0,rest
549.4418063761432,549.4383788254756,946.0,rest
549.4025644579025,549.3995037220843,937.0,rest
551.2877229111754,551.2857733664185,1015.0,rest
549.7842704218706,549.7795698924731,834.0,rest
550.1129296048631,550.1095947063689,1010.0,rest
549.7280239635342,549.7249793217535,964.0,rest
549.8464700369332,549.8436724565756,1098.0,rest
549.9573684507889,549.9549214226633,984.0,rest
550.1114643800373,550.1087675765095,1040.0,rest
549.9634851402346,549.9598842018197,983.0,rest
549.8515214275684,549.848635235732,996.0,rest
550.2902764336918,550.2874276261373,984.0,rest
549.5063161425558,549.5033085194375,922.0,rest
549.0083702945088,549.005376344086,845.0,rest
550.1125341674547,550.1095947063689,995.0,rest
550.3806514184057,550.3775847808106,1074.0,rest
549.1825284412083,549.1799007444168,928.0,rest
550.5425976056069,550.5388751033912,898.0,rest
549.2715542254342,549.2684036393714,922.0,rest
549.7097752954896,549.705541770058,914.0,rest
550.2557270740876,550.252688172043,948.0,rest
550.2632966282703,550.2605459057072,1009.0,rest
549.6558736195461,549.6530190239868,965.0,rest
549.5187378596763,549.5157154673284,971.0,rest
550.7691118404204,550.7667493796527,1054.0,rest
549.5610346921839,549.5566583953681,911.0,rest
549.4659931103843,549.4631927212572,905.0,rest
550.5833991362857,550.5806451612904,1015.0,rest
549.4877251880525,549.4855252274607,1017.0,rest
549.5856733251285,549.5827129859388,977.0,rest
550.6966942417583,550.6935483870968,952.0,rest
550.2321786048217,550.2295285359802,970.0,rest
550.1311848212392,550.1277915632754,866.0,rest
549.8876906161382,549.8850289495451,1020.0,rest
549.4966303198202,549.4937965260546,989.0,rest
549.01479585812,549.0119933829611,926.0,rest
550.1863658987231,550.1836228287841,913.0,rest
549.5072877635117,549.5041356492969,875.0,rest
550.1418175684809,550.1385442514475,950.0,rest
549.0306929668739,549.0285359801488,846.0,rest
550.1761970570027,550.1736972704715,1127.0,rest
549.5301993822407,549.5268817204301,1029.0,rest
550.552197795933,550.5496277915632,1009.0,rest
549.2036719503117,549.2009925558312,923.0,rest
549.5389811573101,549.5177832919768,868.0,rest
551.3322791668215,551.3300248138958,976.0,rest
549.835279491984,549.8320926385443,851.0,rest
550.532078143811,550.5293631100083,936.0,rest
549.3861515428202,549.3833746898263,958.0,rest
549.4228504249394,549.4197684036394,880.0,rest
549.7998071634704,549.7965260545906,919.0,rest
549.3091461535786,549.3056244830439,841.0,rest
550.4795413027506,550.4772539288668,1017.0,rest
548.5203508246683,548.5181968569066,757.0,rest
549.9076744074486,549.9044665012407,878.0,rest
550.7706353864286,550.767576509512,952.0,rest
549.42792866823,549.424317617866,819.0,rest
549.8809311674105,549.8779983457403,924.0,rest
550.0680907546822,550.064929693962,858.0,rest
550.490825806334,550.4884201819685,990.0,rest
549.7647989462978,549.7617866004963,848.0,rest
549.8994618238355,549.8970223325063,921.0,rest
549.8193616437846,549.8159636062862,878.0,rest
550.4651401807175,550.4619520264681,900.0,rest
550.3105931799676,550.308105872622,948.0,rest
549.6709230584369,549.6679073614557,868.0,rest
550.0734833232899,550.070306038048,940.0,rest
549.7250703933959,549.7224979321753,949.0,rest
550.2324435504361,550.2291149710504,926.0,rest
549.1571374581,549.1546732837055,808.0,rest
550.1902686153887,550.1869313482217,956.0,rest
550.1935064510875,550.1898263027296,870.0,rest
550.4423557594939,550.4396195202647,915.0,rest
549.7948188600241,549.791976840364,951.0,rest
549.8464015916253,549.8436724565756,852.0,rest
549.951130244832,549.9478908188586,1013.0,rest
550.2416752282417,550.2394540942928,1001.0,rest
549.2076031111883,549.2047146401985,901.0,rest
550.315099978053,550.312241521919,970.0,rest
550.2173670025323,550.2146401985111,970.0,rest
550.3380809180112,550.3358147229116,1032.0,rest
549.4571601156144,549.4545078577337,916.0,rest
549.7823672734187,549.7787427626138,903.0,rest
549.8502093190217,549.8473945409429,853.0,rest
550.1977327094118,550.1943755169561,876.0,rest
550.3914961256617,550.3887510339123,893.0,rest
550.11081107946,550.1079404466501,836.0,rest
549.9373845852211,549.9342431761787,870.0,rest
550.3728892344726,550.3693134822167,882.0,rest
550.1435206382496,550.140612076096,927.0,rest
548.8887766793914,548.8858560794044,852.0,rest
549.0686825107985,549.0657568238213,861.0,rest
550.3281786519407,550.3250620347394,935.0,rest
551.3706333028784,551.3676592224979,786.0,rest
549.1667351339368,549.1641852770884,798.0,rest
550.4942643391537,550.4917287014061,1071.0,rest
550.2689244038762,550.2655086848636,889.0,rest
549.3472015111262,549.3436724565756,847.0,rest
549.280863415799,549.2775020678247,820.0,rest
549.8606538269169,549.8577336641853,881.0,rest
551.1628098194215,551.160876757651,1017.0,rest
549.7280721112603,549.7249793217535,898.0,rest
551.3571626846544,551.3552522746071,960.0,rest
549.5873792470367,549.5835401157982,819.0,rest
549.5597053342314,549.5570719602978,913.0,rest
550.1236611864533,550.1211745244003,1004.0,rest
551.5880472442242,551.586435070306,971.0,rest
549.2870260371209,549.2841191066998,882.0,rest
549.8672646056169,549.8639371381307,948.0,rest
549.94334244606,549.940446650124,934.0,rest
550.9141909798606,550.9114971050454,882.0,rest
549.4160750953697,549.4123242349049,757.0,rest
549.3455821718951,549.3420181968569,760.0,rest
550.452575281839,550.4487179487179,905.0,rest
549.5229294202777,549.520264681555,968.0,rest
550.2217129630984,550.2187758478082,909.0,rest
549.4202215226807,549.4168734491315,897.0,rest
550.5339366329885,550.531017369727,993.0,rest
549.9071818063031,549.9036393713814,944.0,rest
549.7142023825428,549.7100909842845,883.0,rest
550.0791269496664,550.075682382134,854.0,rest
550.3631145880782,550.3602150537635,962.0,rest
550.3366873071385,550.333746898263,1007.0,rest
549.8825711169585,549.8792390405293,921.0,rest
549.7310497390032,549.7282878411911,1028.0,rest
550.675043295517,550.671629445823,912.0,rest
550.1821440632078,550.1790736145575,1024.0,rest
550.1114211524626,550.1083540115798,933.0,rest
549.2819479969901,549.2787427626138,777.0,rest
549.8682385972402,549.8655913978495,945.0,rest
550.2563414959368,550.2522746071133,889.0,rest
549.4223867454547,549.41894127378,861.0,rest
550.3452138659377,550.3424317617867,986.0,rest
550.2804732639376,550.2775020678247,931.0,rest
550.2826305925388,550.2803970223325,990.0,rest
550.2011012902848,550.1980976013234,880.0,rest
549.6048569284166,549.6021505376344,787.0,rest
